id_alojamiento,id_valoracion,fecha,id_revisor,nombre_revisor,comentario
155685,25034290,2015-01-05,2853633,Diego,"Robert was a fantastic host: kind, easy going and we felt he really put an effort on us feeling at home: We arrived on New Year's Eve and he waited patiently for us and even bought us breakfast for the next morning.His place is really beautiful: amazing views, wonderful light and its decorated with a lot of taste. We loved the location and everything we need was walking distance (grocery shops, restaurants, bakeries, ..). If we come back to Stockholm I hope we could stay there again."
155685,30219020,2015-04-19,1699922,Zach,"Roberts place was even better than pictures described. Great location to bus and metro!! Fantastic views from his windows. Design aesthetic was very trendy as well. He was also very helpful with food suggestions. Hornstull is full of cafes, restaurants, and chic shops. There's even an underground grocery store / shopping mall really close. We'd stay here again without hesitation."
155685,31134685,2015-05-02,1836662,Hans,"Nice room, warm welcome, very clean appartement !"
155685,31899981,2015-05-11,14079178,Corine,"Geweldige ervaring! Robert's appartement is zelfs mooier dan op de foto's, er heerst ook een hele fijne sfeer. Je verblijft in een fijne (lokale!) buurt en het uitzicht is geweldig! Je kan veel lopend afleggen maar ook een metro pakken. De communicatie met Robert verliep vlot en prettig. Thank u so much Robert!"
155685,34540122,2015-06-09,14048905,Murray,Robert's apartment in Hornstull is in a perfect location to be able to walk around the centre of the city. The view from the apartment was incredible and the apartment itself gorgeously decorated. The apartment had everything we needed to be able to cook when we wanted. A fantastic stay all round! 
155685,36038417,2015-06-24,908076,Berk,"We had a great stay at Robert's place. Though he couldn't be there to meet us (We'd arrived in the middle of the night), he made sure we had a smooth check-in and that everything was in order. All in all, he was a perfect host.The location is great. The neighbourhood is lively and the apartment is close to the Hornstull T-Bana station and the bus stop where you can take the airport bus.The apartment itself is decorated both aesthetically and functionally. We felt quite at home. I'd definitely recommend this place."
155685,36681998,2015-06-30,32679090,Patty,"Robert made us feel very welcomed.  He was flexible and made arrangements for key pick-up without us having to meet him.  The apartment was clean and very comfortable, met all our needs.  A perfect location to explore Stockholm, easy access to the train and bus.  Beautiful park in walking distance.   We really enjoyed our stay."
155685,36995635,2015-07-03,36246238,Songmi,"I really liked and enjoyed this place. From the moment I arrived, I could feel very comfortable and as I listen music alot, the sound system was terrific for me. Robert's house view is stunning which I can say one of top views during my travel. the transport is also very close and other supermarkets and parks as well. I would like to stay here next summer again."
155685,44022648,2015-08-23,22929062,Ricky,Thanks for the apartment!  Nice location and very easy to get to from the airport and downtown.
155685,51804412,2015-10-24,45269872,Otto,"We enjoyed a fabulous 5 day stay in Stockholm. What a beautiful stately and trendy city! Robert's apartment was cozy, warmly decorated and comfortable. Everything felt good. The kitchen was complete and everything was fine clean. Although Robert was abroad, we had good contact and efficient and service oriented. This was our first experience Airbnb; a fantastic experience."
155685,55502500,2015-12-01,8234379,Vanessa,"We enjoyed Robert's apt-- it is the perfect space for one or two. It is convenient, being right near a subway station, a grocery store, and other amenities. There is also a great design store right near the apartment too. "
164448,407660,2011-07-30,870312,Fred,great fun at lidia's. she had the power adapter i needed. (try getting that at a hotel). and advice on stockholm. bright top floor and a quirky cork light switch worth the visit alone.
164448,451097,2011-08-16,901633,Julien,"Great centrally located room, very nice facilities. Everything was clean and tidy. I can only recommend this."
164448,472271,2011-08-24,894674,Liliana,Lidia is a very nice person. Very good plase to stay for visit Stockolm. 
164448,521708,2011-09-11,232485,Ravi,"Great host, although we were late in our arrival she was patient. Even before booking she had provided great direction, so it wasn't difficult.The cookies were wonderful & Lidia helped us navigating different places to go. Thanks Lidia, I'd stay again !"
164448,568347,2011-09-26,896712,Ruud,"Good location (for us), the bed was good and the room was clean. Lidia was nice! "
164448,585815,2011-10-01,911739,Lindsey,"Lidia's place was just as described.  It is a great location, very close to transportation to all tourist activities and the airport train.The bed is a large king size and the room very quiet.  We slept wonderfuly well... however, the best part is Lidia herself.  She is kind, helpful, and had a wonderful breakfast for us each day as well as guides of the city and advice on what to see with the time we had allowed. If I were ever to go back to Stockholm, I would not consider staying elsewhere!"
164448,669088,2011-10-27,1264220,Laura,Lidia was so welcoming and friendly to us.  The room was really comfortable and the breakfast was more than delicious!  The place is easy to find from public transit and LIdia gave us helpful directions.  I would very much recommend staying with Lidia.
164448,1061038,2012-03-30,1508083,Tugba,"It was an amazing stay! The room was lovely and had everything that i could have needed. Even some maps and guidebooks! Lidia was an excellent host and explained everything very clearly. The location was so close to the central. I would definitely love to go back to stay at her place again!I thank you very much for your hostpitality, Lidia, and hope to visit again!"
