id_alojamiento,nombre,id_anfitrion,nombre_anfitrion,barrio,latitud,longitud,tipo_alojamiento,precio,minimo_noches,disponibilidad_365
3146273,Charming 3-room apartment,7992944,Elias,Norrmalms,59.34028,18.03943,Entire home/apt,1648,5,0
3165066,"Central city, child friendly",16053855,Angelica,Norrmalms,59.34807,18.04483,Private room,902,1,349
3174038,Clean & tranquil close to metro.,2954642,Eva,Farsta,59.26727,18.07421,Entire home/apt,696,1,171
3182577,"4-room charming family apt, in center of Sthlm",16136247,Simon,Norrmalms,59.34112,18.0613,Entire home/apt,1903,5,0
3188759,Idyllic apartment in Stockholm!,5857048,Aleksandra,Hgersten-Liljeholmens,59.3153,18.00457,Entire home/apt,1099,2,0
3195369,Apartment in the heart of Stockholm,16196297,Richard,Norrmalms,59.33907,18.0524,Entire home/apt,2207,2,0
3205083,Fresh apt w balcony in Hornstull,16240401,Ann,Sdermalms,59.31679,18.02933,Entire home/apt,804,2,295
3212751,Best location - Close to everything,8662135,Per,Bromma,59.33605,17.98576,Private room,481,2,0
3216031,Sunny and spacious in city centre,16287793,Alexander,stermalms,59.33932,18.09421,Entire home/apt,745,7,274
3233204,Nice family flat with patio 10-15 min to C!,16364159,Lasse & Sanna,Skarpncks,59.28935,18.11038,Entire home/apt,1197,5,0
3259719,Colorful flat in trendy Sofo,16485609,Arvid,Sdermalms,59.31363,18.09275,Entire home/apt,2001,7,0
3263545,Unique House Boat - in the heart of Stockholm,15798699,Pernilla,Sdermalms,59.32177,18.03762,Entire home/apt,2697,7,0
3274150,Central location in beautiful park!,16282781,Kerstin,stermalms,59.34566,18.08494,Private room,696,1,130
3277477,Comfortable 8-bed Apartment!,4380521,Joakim,Norrmalms,59.33532,18.054,Entire home/apt,2276,1,205
3282560,Bright & spacious apt.,16589718,Adnan,Hgersten-Liljeholmens,59.3138,18.01839,Entire home/apt,1148,7,294
3300496,Elegant and cozy flat in city,7428443,David,Norrmalms,59.34641,18.05172,Entire home/apt,755,2,0
3315206,Room at Odenplan,16739269,Ture,Norrmalms,59.34421,18.05178,Private room,402,1,0
3317448,Nice and cosy apartment in the hearth of Sofo,16749305,Clara,Sdermalms,59.31082,18.06997,Entire home/apt,706,1,59
3322916,Bright 3 room apartment,16776647,Ricky,Enskede-rsta-Vantrs,59.29662,18.07912,Entire home/apt,1001,2,1
3333022,"Oasis by the lake, 10 min from central Stockholm",4268339,Kristina,Hgersten-Liljeholmens,59.30748,17.97406,Entire home/apt,2001,4,16
3338048,1 bedroom ap. in central Stockholm,5043640,Cecilia,Sdermalms,59.30771,18.08303,Entire home/apt,1001,5,0
3351967,Beautiful perfectly located flat,16913413,Anna,Kungsholmens,59.33152,18.03906,Entire home/apt,2501,4,183
3370800,Penthouse in central Stockholm,16040081,Fredrika,stermalms,59.34129,18.08219,Entire home/apt,2501,2,0
3381974,Nice & Centrally Located Apartment!,697762,Cecilia,stermalms,59.33977,18.08083,Entire home/apt,893,2,0
3384426,Secluded loft in central Stockholm,11768859,Amelia & Thomas,Sdermalms,59.31738,18.06794,Entire home/apt,1462,2,0
3385563,"Artistic Studio, Central Stockholm",3977573,Sara,Sdermalms,59.31834,18.04677,Entire home/apt,961,3,325
3392956,Room 15 min to Sthlm City close to Nature reserve,16677144,Fredrik,Skarpncks,59.28964,18.12153,Private room,284,14,28
3394407,Heart of Stockhom.,17124835,Alex,Norrmalms,59.3395,18.05695,Private room,902,2,356
3404071,Central 65m2 in SoFo with park view,17167487,Astrid,Sdermalms,59.31366,18.0917,Entire home/apt,1001,3,0
3410275,Own room in 2-bedroom flat,16809440,Monica,Enskede-rsta-Vantrs,59.30067,18.04475,Private room,451,1,2
3417805,Spacious and stylish home,17231775,Jane,Hgersten-Liljeholmens,59.31506,18.01309,Private room,402,2,129
3439208,Martin's place,2877752,Martin,Hgersten-Liljeholmens,59.30686,17.9971,Private room,353,2,0
3452314,Light beautiful apartment Stockholm,17398947,Yannick,Hgersten-Liljeholmens,59.30503,18.00397,Entire home/apt,795,5,168
3459062,Studio apartment,17342583,Markus,Enskede-rsta-Vantrs,59.29936,18.08469,Entire home/apt,598,4,0
3461460,Stay with starving artist,17442934,Jenny,Skarpncks,59.295,18.11196,Private room,598,1,67
3472417,Super cozy apt in best location!,3135590,Mikael,Sdermalms,59.31636,18.06525,Entire home/apt,1305,2,0
3473937,Large apartment  in trendy SoFo,16859828,Helen,Sdermalms,59.30906,18.0858,Entire home/apt,1148,2,339
3481375,Lovely 1 bedroom flat,17534955,Sara,Kungsholmens,59.33365,18.03939,Entire home/apt,951,2,0
3486124,Unique view in Stockholm best location,17115200,Robin,Kungsholmens,59.32771,18.04626,Entire home/apt,1373,4,0
3493434,Cozy flat in Hornstull,14219581,Anna,Sdermalms,59.32013,18.03937,Entire home/apt,696,2,0
3493795,VERY CENTRAL STUDIO APARTMENT,17592327,Nicolas,Norrmalms,59.34791,18.04786,Entire home/apt,687,5,0
3501347,Lovely flat with balcony!,17437011,Malin,Norrmalms,59.34185,18.02972,Entire home/apt,814,4,60
3541085,Studio close to the city,8196882,Therese,Skarpncks,59.28771,18.11996,Entire home/apt,598,4,0
3546657,Remodelled central yoga studio,17856006,Jack,Kungsholmens,59.33487,18.03565,Entire home/apt,1501,7,151
3547320,Family friendly & close to the city,17858556,Louise,Sdermalms,59.30956,18.10602,Entire home/apt,1001,4,0
3551494,Bright & fully furnished 1BR apt ,17878239,Leon,Norrmalms,59.33937,18.05229,Entire home/apt,461,1,0
3565299,3 room apartment with park view,17952152,Carina,Kungsholmens,59.33225,18.03597,Entire home/apt,2796,30,24
3576943,"Two room apartment, sunny balcony",18014050,Josefin,Skarpncks,59.27622,18.13699,Entire home/apt,598,2,0
3582817,Pride people look over here!,18047088,Matilda,Sdermalms,59.31796,18.06258,Entire home/apt,932,5,0
3586364,An apartment in central Stockholm,10722373,Dinuke,Kungsholmens,59.32987,18.03764,Entire home/apt,1197,3,0
3593720,"Stockholm, Midsommarkransen",10811961,Sergio,Hgersten-Liljeholmens,59.30185,18.01153,Entire home/apt,549,7,286
3609254,Beautiful house right by the lake,9282096,Ina,Bromma,59.32299,17.93062,Entire home/apt,1805,7,1
3682307,Renovated Apartment in SOFO 116km,18719400,Ingun,Sdermalms,59.31057,18.08581,Entire home/apt,1805,6,38
3683621,1 room in lovely house 5min to city,18729580,Raj,Enskede-rsta-Vantrs,59.28974,18.07347,Private room,402,14,121
3684989,Sunny rooftop apt w big terrace,1159170,Jacob,Sdermalms,59.31499,18.07061,Entire home/apt,1550,5,149
3695394,Quaint cottage near Sthlm center ,9149554,Lena,Enskede-rsta-Vantrs,59.27522,18.03197,Entire home/apt,1050,4,0
3717359,Charming studio in Stockholm center,18979238,Virginie,Sdermalms,59.30992,18.08902,Entire home/apt,706,4,152
3725413,Nice apartment in quiet area close to the water,18322208,Joel,Kungsholmens,59.33358,17.99926,Entire home/apt,657,1,73
3754208,Old town with great view,7626050,Erik,Sdermalms,59.32264,18.06801,Entire home/apt,1501,30,258
3766478,2 rok 68kvm med balkong!,19294411,Helena,Farsta,59.25702,18.11694,Entire home/apt,1501,1,315
3767810,Double Room in Central Stockholm,19304151,Svante & Tatjana,Norrmalms,59.34344,18.03095,Private room,481,2,45
3770117,A great location and a good vibe,8778421,Elsa,Sdermalms,59.30924,18.08165,Entire home/apt,961,3,46
3774629,Studio apartment close to subway  ,2870107,Rebecka,Skarpncks,59.292,18.1014,Entire home/apt,559,4,0
3846459,Cosy studio apartment ,19827948,Amanda,Bromma,59.35904,17.90277,Entire home/apt,402,5,0
3860419,Cosy apartment close to the city,9169837,Johannes,Kungsholmens,59.32185,18.00901,Entire home/apt,696,4,211
3869021,Luxurious Penthouse Apt (1700sqft),2537136,Jakob,Sdermalms,59.31884,18.03324,Entire home/apt,2148,3,4
3892223,City/Room20sqm/Bed4sqm/Balcony5sqm,6422311,Christian,Norrmalms,59.34194,18.03038,Private room,589,28,241
3894910,Double room in Stockholm,16915210,Karine,Kungsholmens,59.336,18.01606,Private room,618,1,8
3899994,SOFO Apartment - Stockholm,1619212,Emelie,Sdermalms,59.31398,18.08516,Entire home/apt,1697,3,0
3910940,A bright kingdom close to Globen,13378912,Christian,Skarpncks,59.29562,18.10973,Entire home/apt,1246,4,0
3941361,Cozy apartment in central Stockholm,20423180,Elena,Norrmalms,59.34665,18.06255,Entire home/apt,991,2,211
3959851,Great location with views. ,20516925,Stefan,stermalms,59.34055,18.09509,Entire home/apt,745,7,337
4006098,Boende i gamla Midsommarkransen,20771505,Anna,Hgersten-Liljeholmens,59.30094,18.00524,Entire home/apt,1903,3,242
4027340,Stunning seaviews 15 mins from city,4068175,Florence,Hgersten-Liljeholmens,59.30227,17.95025,Entire home/apt,1942,4,0
4030796,Comfortable flat close to Mosebacke,18578993,Olle,Sdermalms,59.318,18.07587,Entire home/apt,1099,5,0
4037622,Great location in a cosy homefeeling apartment.,4865811,Nikoletta,Enskede-rsta-Vantrs,59.29388,18.08547,Entire home/apt,853,2,0
4046666,Top apartment - heart of Stockholm,3691991,Espen,Norrmalms,59.33816,18.06374,Entire home/apt,1403,5,179
4102677,Ljust nyrenoverat rum i SOFO,21281921,Dick,Sdermalms,59.3137,18.07585,Private room,481,2,314
4110678,"Lovely house in Bromma, Stockholm",21309993,Hanna,Bromma,59.34789,17.89372,Entire home/apt,1197,6,342
4125674,Sunny room to let in Stockholm,5081645,Helena,Skarpncks,59.2781,18.10659,Private room,275,3,307
4128119,Cozy flat with garden,2722976,Alex,Kungsholmens,59.33264,18.01608,Entire home/apt,863,2,0
4132397,Comfortable large apartment in SOFO,21438050,Ylva,Sdermalms,59.31306,18.08276,Entire home/apt,1658,4,250
4170481,One of a kind appartment!,21641395,Mark,Kungsholmens,59.32857,18.03388,Entire home/apt,1001,3,339
4179041,Cosy central apartment for two!,17855716,Ida,Skarpncks,59.29709,18.08699,Entire home/apt,677,3,213
4196702,Heart of Sofo,21771376,John,Sdermalms,59.31462,18.08544,Entire home/apt,696,2,9
4223275,Renovated - Stylish 2 rooms City Apt.,21917357,Sue,stermalms,59.34634,18.11423,Entire home/apt,1099,2,11
4224411,Quiet room in the city centre,7275386,Ewa,Kungsholmens,59.33526,18.03537,Private room,412,7,115
4225066,Superb home near Stockholm city,21015556,Joel,Hgersten-Liljeholmens,59.30941,18.00231,Entire home/apt,1501,10,246
4259814,Studio apartment by the water,22108718,Ljubomir,Sdermalms,59.30434,18.10405,Entire home/apt,1148,2,349
4266112,Cosy little house. with a garden.,22145903,Krister,lvsj,59.26757,17.98285,Entire home/apt,667,5,30
4274300,"Retro, eclectic, nostalgic aptmnt in finest:",222520,Robert Mattias,Sdermalms,59.31738,18.03024,Entire home/apt,853,3,65
4345037,Charming villa in perfect spot,22557404,Sophia,Bromma,59.32941,17.97527,Entire home/apt,3502,4,86
4353294,"3 bedroom, best location, charming",22570438,Petra,stermalms,59.33741,18.08908,Entire home/apt,1314,4,0
4371085,"Hornstull, room for 3.",20815499,Tove,Sdermalms,59.31671,18.03845,Entire home/apt,1001,5,0
4378145,Very Central with Super speed WiFi,22729190,Kavian,Norrmalms,59.3366,18.05877,Entire home/apt,1157,10,0
4384439,Bed & breakfast in the city centre!,22762599,Ann,Sdermalms,59.31909,18.01716,Private room,500,2,0
4401844,"Cute Appartment, Hip Area !",17513933,Axeline,Norrmalms,59.34149,18.04762,Private room,647,4,182
4442117,artisstudio stockholm city center,23057084,Micaela,stermalms,59.34908,18.06319,Entire home/apt,951,1,346
4452164,Lovely room in central apartment,664502,Johanna,Norrmalms,59.34938,18.04906,Private room,696,3,309
4458073,Bright studio in the city heart,23116388,Carolina,Norrmalms,59.3411,18.04889,Entire home/apt,696,2,0
4490742,Studio for 1-3 people in beautiful Hornstull,12834413,Jens,Sdermalms,59.31866,18.02821,Entire home/apt,549,4,127
4510223,"Light, cosy aprtmnt, middle of SoFo",9387119,Layla,Sdermalms,59.31558,18.08292,Entire home/apt,942,2,0
4522337,Mini 2a i Midsommarkransen!,23445441,Fredrik,Hgersten-Liljeholmens,59.3001,18.00517,Entire home/apt,696,1,304
4567286,"Cozy apt in Kungsholmen, Stockholm",23674901,Ani,Kungsholmens,59.32982,18.04001,Private room,647,1,0
4594099,2 bedroom apt with large balcony,23813825,Sofia,Norrmalms,59.34032,18.04876,Entire home/apt,1599,6,0
4595163,Luxury Apartment in Heart of Elegant Area,1151067,Alexander,stermalms,59.33562,18.08694,Entire home/apt,1246,4,10
4631361,Celebrate christmas in Sweden!,12278090,Arianna,Hgersten-Liljeholmens,59.29601,17.99799,Entire home/apt,451,3,0
4658495,Arty design/fashion Studio ,24108221,Julia,stermalms,59.33677,18.07552,Entire home/apt,991,1,0
4683232,"Cosy flat with lots of plants, Stockholm",24335142,Josefin,Sdermalms,59.31459,18.08427,Entire home/apt,1246,2,16
4685749,Modern and comfortable 1BR apt,3166547,Ghazal,Hgersten-Liljeholmens,59.30283,18.03043,Entire home/apt,873,3,0
4686652,Middle of city centre,9282711,Mona,Norrmalms,59.34017,18.06349,Private room,687,1,106
4691192,Calm oasis in trendy district,24253730,Emil,Sdermalms,59.31479,18.06527,Entire home/apt,1354,2,2
4723486,Cosy 58m2 in SOFO with balcony!,6437888,Jezzica,Sdermalms,59.31389,18.08042,Entire home/apt,1383,2,4
4734944,Aparment for two near Nytorget,21693069,Simon,Sdermalms,59.31338,18.09287,Entire home/apt,598,2,0
4736291,Modern OldStyle Central Apartment,24451565,Karin,Norrmalms,59.34769,18.05918,Entire home/apt,1001,2,0
4736821,"Central, modern & cozy apartment",24450792,Maximilian,Kungsholmens,59.33012,18.03718,Entire home/apt,951,2,0
4760460,Townhouse by the waterfront,24563562,Cecilia And Anders,Sdermalms,59.30557,18.09684,Entire home/apt,4904,1,0
4762027,Cool apartment next to Mosebacke ,24570791,Mats,Sdermalms,59.31633,18.07535,Entire home/apt,1001,1,7
4766308,Family friendly apt close to center,23539387,Agami,Enskede-rsta-Vantrs,59.29406,18.04489,Entire home/apt,716,1,0
4792273,cosy apartment in trendy SoFo,22366886,Malte,Sdermalms,59.30892,18.08043,Entire home/apt,902,4,0
4814852,Cozy 2 room apartement at Hornstull,3027217,Douglas,Sdermalms,59.32013,18.03793,Entire home/apt,922,5,0
4835250,Modern living in Stockholm - Long stays,24889124,Isabela,Hgersten-Liljeholmens,59.31405,18.02558,Entire home/apt,991,4,256
4855771,"43 sqm apt Kungsholmen, Stockholm",24700251,Anna,Kungsholmens,59.33065,18.00228,Entire home/apt,598,3,1
4869908,Cosy Apartment in Vasastan,16743208,Oscar,Norrmalms,59.34643,18.04174,Entire home/apt,1197,2,105
4892006,Perfect located studio with balcony,25000645,David,stermalms,59.34391,18.09809,Entire home/apt,677,2,0
4931406,*Light apartment in great location,25404059,Mikael,Skarpncks,59.29817,18.08895,Entire home/apt,1305,2,8
4946795,Nice room in a green part of city.,25496089,Magnus,Kungsholmens,59.32921,18.01736,Private room,422,4,0
4994731,Cozy Condo in the very center of Stockholm,766732,Marcus,Norrmalms,59.33641,18.06994,Entire home/apt,1599,3,0
4999642,Spacious 1 bedroom in great area,8154269,Benjamin,Norrmalms,59.33874,18.03682,Entire home/apt,902,3,169
5013168,"Top living, very private, great location",25855989,Philip,stermalms,59.34197,18.06938,Private room,745,2,0
5034319,Beautiful 2 room apt with big porch,25988062,Klara & Gustav,Hgersten-Liljeholmens,59.30966,17.992,Entire home/apt,951,2,7
5040401,Downtown nice quiet cozy room Only female guests,25923051,Eva,Norrmalms,59.33643,18.05425,Private room,451,1,79
5052863,Nice room at Mariatorget,17390464,Joakim,Sdermalms,59.31698,18.06043,Private room,569,5,220
5062955,Studio/house (room kitchen shower),23105224,Hedvig,Enskede-rsta-Vantrs,59.28524,18.08802,Entire home/apt,971,1,303
5100077,Apartment in the heart of Stockholm,26137721,Second Home Apartments,Sdermalms,59.31891,18.06805,Entire home/apt,1501,2,249
5109888,Cosy and central 2 room apartment,26403567,Caroline,stermalms,59.34257,18.0975,Entire home/apt,991,2,0
5114108,Cozy and charming studio to share,26424883,Marco,Kungsholmens,59.33317,18.01514,Shared room,353,1,43
5114988,Nice central city flat for 1 pers,26430206,Fredrik,Norrmalms,59.3401,18.04711,Private room,598,1,296
5117906,Nice room in apt with all you need facilities,26423576,Patrik,Bromma,59.34452,17.8871,Private room,383,1,45
5124035,Big apartment in central Stockholm,13488297,Mikael,Kungsholmens,59.33515,18.00027,Entire home/apt,1599,3,0
5127021,Cosy two room apartment and terrace,24341200,Oskar,Sdermalms,59.31633,18.03245,Entire home/apt,647,3,0
5135270,Three rooms and a lovely balcony!,26545864,Conny,Sdermalms,59.31843,18.03683,Entire home/apt,1197,4,6
5209324,Airy apt int the heart of Stockholm,16806348,Eric,Sdermalms,59.31436,18.06317,Entire home/apt,1393,5,0
5243422,Single Studio in the heart of Stockholm,26137721,Second Home Apartments,Sdermalms,59.31923,18.06762,Entire home/apt,1099,2,345
5313417,Cosy apartment in central Stockholm,13698422,Charlotte,stermalms,59.33529,18.08274,Entire home/apt,902,1,0
5318211,"GREAT ROOM, very heart of Stockholm",8817226,Marcus,Sdermalms,59.3155,18.0649,Private room,677,1,297
5325436,"Apartment, Fridhemsplan, Stockholm",26503150,Morten,Kungsholmens,59.335,18.03329,Entire home/apt,618,2,7
5360266,Nice house close to Stockholm City,27786741,Lina,Skarpncks,59.27928,18.12047,Entire home/apt,1775,5,242
5360613,Cozy top floor apartment,27787634,Amy,Sdermalms,59.31754,18.05016,Entire home/apt,1334,2,0
5362220,New production apartment of 60 sqm  in Kungsholmen,27797274,Orhan,Kungsholmens,59.3371,18.01242,Entire home/apt,1354,1,339
5366110,Wonderful open flat big windows ,15040934,Martin,stermalms,59.34601,18.10051,Entire home/apt,500,7,14
5377880,Cozy apartment at Mariatorget,27879630,Mia,Sdermalms,59.31957,18.05999,Entire home/apt,795,14,0
5389114,"Apartment 3 beds, the area Slussen",26137721,Second Home Apartments,Sdermalms,59.31915,18.06949,Entire home/apt,2295,3,347
5394207,Two fresh rooms + sauna,27961378,Beatrice,Sdermalms,59.31734,18.06989,Private room,1148,3,1
5394892,"Charmful room, old style apartment",27961378,Beatrice,Sdermalms,59.31654,18.07027,Private room,500,3,0
5436847,"Apartment in Vasastan, Stockholm",28205135,Fabian,Norrmalms,59.34187,18.05744,Entire home/apt,785,2,0
5477083,Cosy two- room flat with balcony!,28403595,Gunilla,Skarpncks,59.26948,18.12543,Entire home/apt,785,4,0
5495570,Big 2 bedroom in hipster heaven!,3042957,Vanessa,Sdermalms,59.31007,18.08152,Entire home/apt,1197,2,0
5517121,Cosy and modern flat in trendy area,2962428,Julia,Hgersten-Liljeholmens,59.30178,18.01121,Entire home/apt,451,4,25
5522963,165 sqm in central Stockholm,28641241,Ylva And Roland,Norrmalms,59.34493,18.06206,Entire home/apt,3355,4,159
5559364,Stort lyxigt rum 15 min till city,28820921,Kerstin,Hgersten-Liljeholmens,59.30071,17.95426,Private room,343,2,297
5571889, Flat with sea view in trendy area!,28887556,Roger,Sdermalms,59.31731,18.02805,Entire home/apt,1805,5,0
5574577,Lakeside B&B close to city center,28169993,Maria  & Per,lvsj,59.26446,17.97753,Private room,745,1,0
5575662,Large and modern in Stockholm,28908951,Bengt,Kungsholmens,59.32335,18.00352,Entire home/apt,1501,3,0
5576409,Flat in central & cosy Mariaberget,16038006,Guillaume,Sdermalms,59.31844,18.06007,Entire home/apt,1295,3,0
